coordinates,coordinates.coordinates,coordinates.type,created_at,geo,geo.coordinates,geo.type,id,place.bounding_box.coordinates,place.bounding_box.type,place.contained_within,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,text,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
,"[-91.15829, 30.42489]",Point,Fri Jan 11 10:45:20 +0000 2019,,"[30.42489, -91.15829]",Point,1083676224151535623,"[[[-91.218994, 30.354161], [-90.962605, 30.354161], [-90.962605, 30.5640391], [-91.218994, 30.5640391]]]",Polygon,[],United States,US,"Baton Rouge, LA",c7ef5f3368b68777,Baton Rouge,city,https://api.twitter.com/1.1/geo/id/c7ef5f3368b68777.json,"Road construction, left lane closed in #EastBatonRouge on I 10 EB between Perkins Rd and Acadian Thruway #traffic https://t.co/1WyWN3ulTM",False,Fri Nov 30 03:23:31 +0000 2012,True,False,"Traffic for Baton Rouge, powered by Total Traffic and Weather Network.  Call 888-311-8723",[],"[{'expanded_url': 'http://totaltraffic.com/LocalTraffic/Baton%20Rouge/', 'url': 'http://t.co/hB1dueOsX4', 'indices': [0, 22], 'display_url': 'totaltraffic.com/LocalTraffic/B…'}]",1,False,797,False,97,True,False,979647162,979647162,False,False,en,38,"Baton Rouge, LA",TTN Baton Rouge,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/439089263926181888/YD44g7ro_normal.png,https://pbs.twimg.com/profile_images/439089263926181888/YD44g7ro_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,TotalTrafficBTR,33432,,none,http://t.co/hB1dueOsX4,,False
,"[-80.14423, 26.20347]",Point,Fri Jan 11 09:22:26 +0000 2019,,"[26.20347, -80.14423]",Point,1083655362375532544,"[[[-80.196625, 26.1504888], [-80.1170267, 26.1504888], [-80.1170267, 26.209352], [-80.196625, 26.209352]]]",Polygon,[],United States,US,"Oakland Park, FL",b230af2256484995,Oakland Park,city,https://api.twitter.com/1.1/geo/id/b230af2256484995.json,Road construction. off ramp left lanes closed in #FortLauderdale on I-95 SB at Cypress Crk Rd #SFLtraffic https://t.co/US2j7IOBPL,False,Wed Feb 09 21:43:21 +0000 2011,False,False,"Total Traffic and Weather Network.Hitting the road? Follow us for the latest road conditions, accidents and delays on your South Florida drive.",[],"[{'expanded_url': 'http://ttwnetwork.com', 'url': 'http://t.co/O4RdWLaGCT', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",80,False,11170,False,193,True,False,249831776,249831776,False,False,en,198,"Miami, FL",Total Traffic Miami,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249831776/1454189260,http://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,https://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficMIA,205193,,none,http://t.co/O4RdWLaGCT,,False
,"[-80.35038, 25.93483]",Point,Fri Jan 11 09:21:24 +0000 2019,,"[25.93483, -80.35038]",Point,1083655100856520704,"[[[-80.3520669, 25.9233988], [-80.293194, 25.9233988], [-80.293194, 25.9571644], [-80.3520669, 25.9571644]]]",Polygon,[],United States,US,"Country Club, FL",36240d7e802b0d03,Country Club,city,https://api.twitter.com/1.1/geo/id/36240d7e802b0d03.json,Road construction. four right lanes closed in #NorthwestDade on I-75 NB at Miami Gardens Dr #SFLtraffic https://t.co/US2j7IOBPL,False,Wed Feb 09 21:43:21 +0000 2011,False,False,"Total Traffic and Weather Network.Hitting the road? Follow us for the latest road conditions, accidents and delays on your South Florida drive.",[],"[{'expanded_url': 'http://ttwnetwork.com', 'url': 'http://t.co/O4RdWLaGCT', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",80,False,11170,False,193,True,False,249831776,249831776,False,False,en,198,"Miami, FL",Total Traffic Miami,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249831776/1454189260,http://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,https://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficMIA,205193,,none,http://t.co/O4RdWLaGCT,,False
,"[-80.20599, 25.8323]",Point,Fri Jan 11 09:20:22 +0000 2019,,"[25.8323, -80.20599]",Point,1083654842109906944,"[[[-80.321683, 25.7090404], [-80.144974, 25.7090404], [-80.144974, 25.855667], [-80.321683, 25.855667]]]",Polygon,[],United States,US,"Miami, FL",04cb31bae3b3af93,Miami,city,https://api.twitter.com/1.1/geo/id/04cb31bae3b3af93.json,Road construction. two left lanes closed in #Miami on I-95 SB at NW 62nd St #SFLtraffic https://t.co/US2j7IOBPL,False,Wed Feb 09 21:43:21 +0000 2011,False,False,"Total Traffic and Weather Network.Hitting the road? Follow us for the latest road conditions, accidents and delays on your South Florida drive.",[],"[{'expanded_url': 'http://ttwnetwork.com', 'url': 'http://t.co/O4RdWLaGCT', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",80,False,11170,False,193,True,False,249831776,249831776,False,False,en,198,"Miami, FL",Total Traffic Miami,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249831776/1454189260,http://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,https://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficMIA,205193,,none,http://t.co/O4RdWLaGCT,,False
,"[-80.21102, 26.19168]",Point,Fri Jan 11 09:17:17 +0000 2019,,"[26.19168, -80.21102]",Point,1083654068067844096,"[[[-80.298308, 26.178836], [-80.1629613, 26.178836], [-80.1629613, 26.230749], [-80.298308, 26.230749]]]",Polygon,[],United States,US,"Tamarac, FL",fdddb6198f42cf7d,Tamarac,city,https://api.twitter.com/1.1/geo/id/fdddb6198f42cf7d.json,Road construction. two right lanes closed in #Tamarac on SR-91 Florida's Tpke SB before Commercial Blvd #SFLtraffic https://t.co/US2j7IOBPL,False,Wed Feb 09 21:43:21 +0000 2011,False,False,"Total Traffic and Weather Network.Hitting the road? Follow us for the latest road conditions, accidents and delays on your South Florida drive.",[],"[{'expanded_url': 'http://ttwnetwork.com', 'url': 'http://t.co/O4RdWLaGCT', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",80,False,11170,False,193,True,False,249831776,249831776,False,False,en,198,"Miami, FL",Total Traffic Miami,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249831776/1454189260,http://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,https://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficMIA,205193,,none,http://t.co/O4RdWLaGCT,,False
,"[-80.21637, 26.0906]",Point,Fri Jan 11 09:16:16 +0000 2019,,"[26.0906, -80.21637]",Point,1083653810692730880,"[[[-80.369507, 26.0295373], [-80.2008709, 26.0295373], [-80.2008709, 26.1268035], [-80.369507, 26.1268035]]]",Polygon,[],United States,US,"Davie, FL",34031d61ef79585f,Davie,city,https://api.twitter.com/1.1/geo/id/34031d61ef79585f.json,Off ramp closed due to road construction in #Broward on I-595 WB at Florida's Tpke #SFLtraffic https://t.co/US2j7IOBPL,False,Wed Feb 09 21:43:21 +0000 2011,False,False,"Total Traffic and Weather Network.Hitting the road? Follow us for the latest road conditions, accidents and delays on your South Florida drive.",[],"[{'expanded_url': 'http://ttwnetwork.com', 'url': 'http://t.co/O4RdWLaGCT', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",80,False,11170,False,193,True,False,249831776,249831776,False,False,en,198,"Miami, FL",Total Traffic Miami,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249831776/1454189260,http://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,https://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficMIA,205193,,none,http://t.co/O4RdWLaGCT,,False
,"[-80.22179, 26.09226]",Point,Fri Jan 11 09:15:13 +0000 2019,,"[26.09226, -80.22179]",Point,1083653547181395968,"[[[-80.369507, 26.0295373], [-80.2008709, 26.0295373], [-80.2008709, 26.1268035], [-80.369507, 26.1268035]]]",Polygon,[],United States,US,"Davie, FL",34031d61ef79585f,Davie,city,https://api.twitter.com/1.1/geo/id/34031d61ef79585f.json,Road construction. two right lanes closed in #Davie on I-595 WB before Davie Rd #SFLtraffic https://t.co/US2j7IOBPL,False,Wed Feb 09 21:43:21 +0000 2011,False,False,"Total Traffic and Weather Network.Hitting the road? Follow us for the latest road conditions, accidents and delays on your South Florida drive.",[],"[{'expanded_url': 'http://ttwnetwork.com', 'url': 'http://t.co/O4RdWLaGCT', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",80,False,11170,False,193,True,False,249831776,249831776,False,False,en,198,"Miami, FL",Total Traffic Miami,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249831776/1454189260,http://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,https://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficMIA,205193,,none,http://t.co/O4RdWLaGCT,,False
,,,Fri Jan 11 06:34:49 +0000 2019,,,,1083613181384118272,"[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]",Polygon,[],United States,US,"Los Angeles, CA",3b77caf94bfc81fe,Los Angeles,city,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,"Check yo people, just passed by there closed road. There’s a tent in the middle https://t.co/v34JjpO44H",False,Mon Sep 07 03:02:46 +0000 2015,True,False,IG: @rollieautoglass,[],,3691,False,171,False,425,True,True,3477327133,3477327133,False,False,en,0,,Rojelio Emigdio,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3477327133/1458112159,http://pbs.twimg.com/profile_images/981758801534578689/yS6Avoi7_normal.jpg,https://pbs.twimg.com/profile_images/981758801534578689/yS6Avoi7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,rollie_emigdio,2183,,none,,,False
,"[-122.1847, 48.10011]",Point,Fri Jan 11 06:01:42 +0000 2019,,"[48.10011, -122.1847]",Point,1083604848673767424,"[[[-122.220382, 48.0199614], [-122.108673, 48.0199614], [-122.108673, 48.157553], [-122.220382, 48.157553]]]",Polygon,[],United States,US,"Marysville, WA",01c06bfa28feceb4,Marysville,city,https://api.twitter.com/1.1/geo/id/01c06bfa28feceb4.json,Closed due to road construction in #Marysville on I-5 SB from 116th St #traffic https://t.co/12UyGMOG9h,False,Wed Feb 09 23:51:14 +0000 2011,False,False,"Watching and reporting traffic and transit in Seattle, Tacoma, Bellevue, Everett, and all across Western Washington!",[],"[{'expanded_url': 'http://www.ttwnetwork.com/', 'url': 'http://t.co/qFuCRcZ4jU', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",17777,False,3898,False,394,True,False,249879158,249879158,False,False,en,222,"Seattle, WA",Total Traffic SEA,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/249879158/1402602682,http://pbs.twimg.com/profile_images/439100269163343872/ZX146Lpz_normal.png,https://pbs.twimg.com/profile_images/439100269163343872/ZX146Lpz_normal.png,357AC4,000000,DDEEF6,333333,True,False,TotalTrafficSEA,173869,,none,http://t.co/qFuCRcZ4jU,,False
,,,Fri Jan 11 05:52:46 +0000 2019,,,,1083602596701573120,"[[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]]",Polygon,[],United States,US,"Wisconsin, USA",7dc5c6d3bfb10ccc,Wisconsin,admin,https://api.twitter.com/1.1/geo/id/7dc5c6d3bfb10ccc.json,The 2 mile long road where #JaymeCloss was found is blocked off completely. No scene visible but some law enforceme… https://t.co/68L6MdYMeF,False,Wed Aug 26 01:52:00 +0000 2009,False,False,As seen on TV 🎤,[],,3873,False,4385,False,454,True,False,68869693,68869693,False,False,en,126,"Minneapolis, MN",Courtney Godfrey,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,https://pbs.twimg.com/profile_banners/68869693/1499961952,http://pbs.twimg.com/profile_images/920704368822882304/cUjD8npE_normal.jpg,https://pbs.twimg.com/profile_images/920704368822882304/cUjD8npE_normal.jpg,B40B43,CC3366,E5507E,362720,True,False,courtneygodfrey,7689,,none,,,True
,,,Fri Jan 11 02:03:02 +0000 2019,,,,1083544784466313221,"[[[-74.372774, 41.3145902], [-74.3319614, 41.3145902], [-74.3319614, 41.371199], [-74.372774, 41.371199]]]",Polygon,[],United States,US,"Florida, NY",72ed4dfa0d001246,Florida,city,https://api.twitter.com/1.1/geo/id/72ed4dfa0d001246.json,All week I’ve been wondering what road GMCB is and why is it going to be closed Saturday. Today it dawned on me tha… https://t.co/XIWPPd27cu,False,Mon Feb 17 23:37:23 +0000 2014,True,False,,[],,1802,False,33,False,51,True,False,2349577635,2349577635,False,False,en,1,"Orange County, New York ",Alissa Balacky,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2349577635/1533602299,http://pbs.twimg.com/profile_images/1026628562844041216/Qoq7ReYM_normal.jpg,https://pbs.twimg.com/profile_images/1026628562844041216/Qoq7ReYM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,princessaliss23,2064,,none,,,False
,,,Fri Jan 11 01:26:04 +0000 2019,,,,1083535481294458881,"[[[-72.676766, 41.943462], [-72.604969, 41.943462], [-72.604969, 42.032005], [-72.676766, 42.032005]]]",Polygon,[],United States,US,"Suffield, CT",00405a3e1ca6a800,Suffield,city,https://api.twitter.com/1.1/geo/id/00405a3e1ca6a800.json,Copper Hill Road in West Suffield is closed between Griffin Road and Stratton Farms due to serious motor vehicle co… https://t.co/U6NYIAx0fW,False,Fri Mar 29 13:32:42 +0000 2013,False,False,Official Twitter page of Suffield Police. NOT Monitored 24/7. Call 860.668.3870 or 911 for emergencies. Visit us at https://t.co/PoWDAy9lJK,"[{'expanded_url': 'https://www.facebook.com/SuffieldPolice', 'url': 'https://t.co/PoWDAy9lJK', 'indices': [116, 139], 'display_url': 'facebook.com/SuffieldPolice'}]","[{'expanded_url': 'http://www.suffieldct.gov', 'url': 'https://t.co/QQtN7kKgXi', 'indices': [0, 23], 'display_url': 'suffieldct.gov'}]",99,False,217,False,81,True,False,1313814884,1313814884,False,False,en,11,"Suffield, CT",Suffield CT Police,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1313814884/1498446827,http://pbs.twimg.com/profile_images/879169968755138560/5jjXrR6a_normal.jpg,https://pbs.twimg.com/profile_images/879169968755138560/5jjXrR6a_normal.jpg,0084B4,000000,000000,000000,False,False,SuffieldPolice,260,,none,https://t.co/QQtN7kKgXi,,False
,"[-98.38946, 29.53325]",Point,Fri Jan 11 01:07:14 +0000 2019,,"[29.53325, -98.38946]",Point,1083530742838280192,"[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]",Polygon,[],United States,US,"San Antonio, TX",3df4f427b5a60fea,San Antonio,city,https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json,Closed due to road construction in #RailroadTracks on Thousand Oaks Dr WB between I 35 and Wurzbach Pkwy #traffic https://t.co/UUKZ2x9VCU,False,Wed Feb 09 23:42:58 +0000 2011,False,False,Total Traffic San Antonio is your up to the minute traffic source! Tweeting real time problems for your commute! #SanAntonio #GoSpursGo #Traffic,[],,43,False,3864,False,101,True,False,249876171,249876171,False,False,en,85,"San Antonio, TX",TTN San Antonio,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/249876171/1353327997,http://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,https://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficSAT,62572,,none,,,False
,"[-98.39405, 29.53596]",Point,Fri Jan 11 01:07:14 +0000 2019,,"[29.53596, -98.39405]",Point,1083530741357707264,"[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]",Polygon,[],United States,US,"San Antonio, TX",3df4f427b5a60fea,San Antonio,city,https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json,Closed due to road construction in #SanAntonio on Thousand Oaks Dr EB between Wurzbach Pkwy and I 35 #traffic https://t.co/UUKZ2x9VCU,False,Wed Feb 09 23:42:58 +0000 2011,False,False,Total Traffic San Antonio is your up to the minute traffic source! Tweeting real time problems for your commute! #SanAntonio #GoSpursGo #Traffic,[],,43,False,3864,False,101,True,False,249876171,249876171,False,False,en,85,"San Antonio, TX",TTN San Antonio,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/249876171/1353327997,http://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,https://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficSAT,62572,,none,,,False
,"[-86.662232, 33.545616]",Point,Fri Jan 11 00:04:42 +0000 2019,,"[33.545616, -86.662232]",Point,1083515005520306176,"[[[-86.726188, 33.484861], [-86.6179766, 33.484861], [-86.6179766, 33.575092], [-86.726188, 33.575092]]]",Polygon,[],United States,US,"Irondale, AL",8c52501c176733d8,Irondale,city,https://api.twitter.com/1.1/geo/id/8c52501c176733d8.json,Crash involving Overturned Vehicle on I-20 EB @ MP135.9 past Exit 136: I459 in Birmingham. Road closed. Seek altern… https://t.co/Rs77oWzGYO,False,Thu Apr 25 12:37:19 +0000 2013,False,False,"Tweets from the ALGO Traffic System, a service of the Alabama Dpt. of Transportation. Follow for construction, incident, and alert updates!",[],"[{'expanded_url': 'http://algotraffic.com', 'url': 'https://t.co/E1lpxNfzL8', 'indices': [0, 23], 'display_url': 'algotraffic.com'}]",0,False,2379,False,26,True,False,1379350632,1379350632,False,False,en,49,Alabama,algotraffic,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1379350632/1472842001,http://pbs.twimg.com/profile_images/771377976944373760/Jl7abKnz_normal.jpg,https://pbs.twimg.com/profile_images/771377976944373760/Jl7abKnz_normal.jpg,1E824C,000000,000000,000000,False,False,AlgoTraffic,86402,,none,https://t.co/E1lpxNfzL8,,False
,,,Fri Jan 11 00:01:48 +0000 2019,,,,1083514273714921473,"[[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]]",Polygon,[],United States,US,"Charlotte, NC",512a8a4a4c4b4be0,Charlotte,city,https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json,also because we got new huge recycling bins when I was little and my sister convinced me to get inside then her and… https://t.co/TGvEVJQ7dc,False,Sat Mar 03 15:54:10 +0000 2012,False,False,,[],,43683,False,1113,False,734,True,True,513308461,513308461,False,False,en,1,,piy,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/513308461/1544847120,http://pbs.twimg.com/profile_images/1083651866846740480/mfQuFboO_normal.jpg,https://pbs.twimg.com/profile_images/1083651866846740480/mfQuFboO_normal.jpg,F58EA8,000000,000000,000000,False,False,Lifeofpiy,68408,,none,,,False
,,,Thu Jan 10 23:16:36 +0000 2019,,,,1083502898980499456,"[[[-98.669703, 29.712404], [-98.62326, 29.712404], [-98.62326, 29.774218], [-98.669703, 29.774218]]]",Polygon,[],United States,US,"Fair Oaks Ranch, TX",01b7a43a7d62efdb,Fair Oaks Ranch,city,https://api.twitter.com/1.1/geo/id/01b7a43a7d62efdb.json,"From the City of Fair Oaks Ranch: ALERT!
Ralph Fair Rd CLOSED between Fair Oaks Pkwy and Keeneland.
Fair Oaks PD &amp;… https://t.co/vDkkLPXCkO",False,Tue Mar 17 10:22:12 +0000 2009,False,False,"Wife, Mom of Twins, Navy Veteran, Engineer/PM, Councilwoman Fair Oaks Ranch TX, & TX Veterans Commissioner.  I love technology, politics, & running.",[],"[{'expanded_url': 'http://laurakoerner.com', 'url': 'https://t.co/sao8eBoFz5', 'indices': [0, 23], 'display_url': 'laurakoerner.com'}]",1867,False,835,False,965,True,True,24863940,24863940,False,False,en,44,"Fair Oaks Ranch, TX",Laura Koerner,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,https://pbs.twimg.com/profile_banners/24863940/1546228751,http://pbs.twimg.com/profile_images/1079573473163243520/v4NToCFI_normal.jpg,https://pbs.twimg.com/profile_images/1079573473163243520/v4NToCFI_normal.jpg,901601,000000,000000,000000,False,False,Laura_Koerner,6289,,none,https://t.co/sao8eBoFz5,,False
,"[-80.29725, 26.27842]",Point,Thu Jan 10 21:34:51 +0000 2019,,"[26.27842, -80.29725]",Point,1083477292976951297,"[[[-80.297884, 26.228692], [-80.2016611, 26.228692], [-80.2016611, 26.31183], [-80.297884, 26.31183]]]",Polygon,[],United States,US,"Coral Springs, FL",6241025d720c4971,Coral Springs,city,https://api.twitter.com/1.1/geo/id/6241025d720c4971.json,Road closed. broken glass on roadway. in #CoralSprings on SR-869 Sawgrass Expy NB from Sample Rd to Coral Rdg Dr #SFLtraffic,False,Wed Feb 09 21:43:21 +0000 2011,False,False,"Total Traffic and Weather Network.Hitting the road? Follow us for the latest road conditions, accidents and delays on your South Florida drive.",[],"[{'expanded_url': 'http://ttwnetwork.com', 'url': 'http://t.co/O4RdWLaGCT', 'indices': [0, 22], 'display_url': 'ttwnetwork.com'}]",80,False,11170,False,193,True,False,249831776,249831776,False,False,en,198,"Miami, FL",Total Traffic Miami,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/249831776/1454189260,http://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,https://pbs.twimg.com/profile_images/585191558317649920/kTQLI81j_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,TotalTrafficMIA,205193,,none,http://t.co/O4RdWLaGCT,,False
,,,Thu Jan 10 20:48:58 +0000 2019,,,,1083465748293566472,"[[[-78.912276, 42.826008], [-78.79485, 42.826008], [-78.79485, 42.966451], [-78.912276, 42.966451]]]",Polygon,[],United States,US,"Buffalo, NY",a307591cd0413588,Buffalo,city,https://api.twitter.com/1.1/geo/id/a307591cd0413588.json,#Traffic: Bowen Road in #Lancaster is CLOSED between Broadway &amp; William Street due to downed power lines.,False,Mon Oct 12 12:39:42 +0000 2009,False,False,Radio Personality/Traffic Reporter/Professional Musician,[],,833,False,808,False,438,True,True,81832310,81832310,False,False,en,11,"Buffalo, NY",Keith Kelly,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/81832310/1484268515,http://pbs.twimg.com/profile_images/725319710724648960/7hINSE5v_normal.jpg,https://pbs.twimg.com/profile_images/725319710724648960/7hINSE5v_normal.jpg,4A913C,000000,000000,000000,False,False,Keith_Kelly,2370,,none,,,False
,"[-98.3792, 29.53987]",Point,Thu Jan 10 20:03:12 +0000 2019,,"[29.53987, -98.3792]",Point,1083454230495678465,"[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]",Polygon,[],United States,US,"San Antonio, TX",3df4f427b5a60fea,San Antonio,city,https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json,"Road construction, right lane closed in #SanAntonio on I-35 NB at Weidner, stopped traffic back to Lp 410, delay of 12 mins #traffic",False,Wed Feb 09 23:42:58 +0000 2011,False,False,Total Traffic San Antonio is your up to the minute traffic source! Tweeting real time problems for your commute! #SanAntonio #GoSpursGo #Traffic,[],,43,False,3864,False,101,True,False,249876171,249876171,False,False,en,85,"San Antonio, TX",TTN San Antonio,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/249876171/1353327997,http://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,https://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficSAT,62572,,none,,,False
,"[-98.3792, 29.53987]",Point,Thu Jan 10 19:53:23 +0000 2019,,"[29.53987, -98.3792]",Point,1083451757978664965,"[[[-98.778559, 29.141956], [-98.302744, 29.141956], [-98.302744, 29.693046], [-98.778559, 29.693046]]]",Polygon,[],United States,US,"San Antonio, TX",3df4f427b5a60fea,San Antonio,city,https://api.twitter.com/1.1/geo/id/3df4f427b5a60fea.json,"Road construction, left lane closed in #SanAntonio on I-35 NB at Weidner, stopped traffic back to Lp 410, delay of 12 mins #traffic",False,Wed Feb 09 23:42:58 +0000 2011,False,False,Total Traffic San Antonio is your up to the minute traffic source! Tweeting real time problems for your commute! #SanAntonio #GoSpursGo #Traffic,[],,43,False,3864,False,101,True,False,249876171,249876171,False,False,en,85,"San Antonio, TX",TTN San Antonio,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/249876171/1353327997,http://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,https://pbs.twimg.com/profile_images/439099865172156416/FXiCWyY1_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,TotalTrafficSAT,62572,,none,,,False
